time,kf_x,kf_y,odom_x,odom_y
1751764332.7561293,1.2705149685687607,-1.7936196170144847,1.27051329259723,-1.7936200807024942
1751764332.8575797,1.2705151123185452,-1.7936186266509586,1.2705125761041616,-1.7936202642583963
1751764332.927245,1.2705139524081663,-1.7936179531838927,1.270512154827852,-1.7936204775238902
1751764333.0279818,1.2705131500657496,-1.7936180281071386,1.2705115874429314,-1.7936208631688242
1751764333.097048,1.2705123137446859,-1.7936182963768819,1.2705112361236914,-1.7936211097788441
1751764333.198372,1.2705119577881043,-1.7936188104565913,1.2705107187849016,-1.7936214035533913
1751764333.2671976,1.2705115398022433,-1.7936191574308493,1.2705103948190986,-1.7936215585171094
1751764333.3688915,1.2705117214828832,-1.7936193091039616,1.2705099352720506,-1.7936217234269392
1751764333.4378793,1.2705116236544907,-1.793619755079193,1.2705096417581816,-1.793621779597819
1751764333.5399687,1.270511671952757,-1.7936198364726437,1.2705092529932498,-1.7936218330294245
1751764333.6083446,1.2705112043769935,-1.7936203089350744,1.2705090523787426,-1.7936219086165484
1751764333.7102113,1.270510737309633,-1.7936205038948214,1.270508844629307,-1.79362208714746
1751764333.7788706,1.2705100538635994,-1.793620875648101,1.2705087423399122,-1.793622207201579
1751764333.8798883,1.2705101682890534,-1.7936212455431224,1.270508604166877,-1.7936223120431338
1751764333.9493394,1.2705099009277985,-1.7936215276600296,1.2705085301800894,-1.7936223461171819
1751764334.0515628,1.2705102531894417,-1.7936216435556394,1.2705084287278676,-1.79362232996441
1751764334.1204717,1.2705099343363884,-1.7936219566463656,1.2705083622791344,-1.7936222716902697
1751764334.2222824,1.2705098683013063,-1.7936220514638228,1.270508328338103,-1.793622241810299
1751764334.2903311,1.2705100071820183,-1.7936221593884287,1.2705083449668502,-1.7936222648492188
1751764334.392004,1.2705096715480153,-1.7936223005827816,1.270508398103171,-1.793622298005873
1751764334.4605072,1.2705095442367953,-1.7936225981782683,1.2705084194158078,-1.7936222699387103
1751764334.5620434,1.2705100163057974,-1.793622323754222,1.2705084516528722,-1.793622187958706
1751764334.6313176,1.2705101251076794,-1.7936225071086944,1.2705085035995243,-1.7936221757785804
1751764334.7327938,1.2705099298714697,-1.7936226705834355,1.2705085979155395,-1.7936221750824466
1751764334.801153,1.2705102147235525,-1.793622882473951,1.2705086468017608,-1.793622139680527
1751764334.9029555,1.2705100346658698,-1.7936226931961152,1.2705087035711828,-1.793622042412689
1751764334.9713373,1.2705105857872059,-1.7936225986538048,1.2705087534946247,-1.7936220072723248
1751764335.073822,1.270510167194297,-1.793622612446823,1.2705088562784195,-1.7936220061960115
1751764335.142447,1.2705105985751888,-1.79362244360761,1.270508908613012,-1.7936219764130774
1751764335.243936,1.2705106626470886,-1.793622648123869,1.2705089667186062,-1.7936219048617283
1751764335.3123538,1.2705105905957703,-1.793622533360213,1.2705090197781583,-1.7936218957084404
1751764335.4137475,1.2705105005172446,-1.793622299843569,1.2705090911530696,-1.793621870394699
1751764335.482211,1.27051080454121,-1.7936225090755493,1.2705091097322632,-1.793621811356045
1751764335.584935,1.2705105372494092,-1.7936224174178343,1.2705091651560638,-1.7936217895468514
1751764335.6532457,1.2705106315419532,-1.7936222764035001,1.2705092158055709,-1.7936218108227404
1751764335.7548327,1.270510322062088,-1.7936222065130791,1.2705092569192864,-1.7936217911889503
1751764335.8242447,1.270511096845395,-1.7936221420029232,1.2705092640913564,-1.793621745026406
1751764335.9250653,1.2705111927583201,-1.7936221490731332,1.2705092768932553,-1.7936216997864094
1751764335.993832,1.270510835415997,-1.7936220732638906,1.2705093049117762,-1.793621717705795
1751764336.0948496,1.270510631283685,-1.793622196236582,1.2705093206406999,-1.7936217072078706
1751764336.1634834,1.2705108698093694,-1.7936218297289082,1.2705093148674358,-1.7936216701054963
1751764336.265104,1.2705111173778745,-1.793621780412257,1.2705093222553778,-1.7936216639079694
1751764336.3345127,1.2705106744585601,-1.7936220437361783,1.270509340456257,-1.7936216928317328
